CODIGO,nombre,FECHA_INST,altitud,latitud,longitud,FECHA_SUSP,ENTIDAD,CategId,WMORadkm,CATEGORIA,DEMValue,COD_AH,COD_ZH,COD_SZH,NOM_AH,NOM_ZH,NOM_SZH,Akm2_SZH
11085010,LOMA LA [11085010],1980-09-15 00:00:00,20.0,6.53333333,-76.98333333,2000-07-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,AM,75,Agrometeorológica,20.0,1,11,1108,Caribe,Atrato - Darién,Río Bojayá,1849.35776475
11090010,OPOGADO [11090010],1977-04-15 00:00:00,50.0,6.81252778,-76.97272222000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,50.0,1,11,1109,Caribe,Atrato - Darién,Río Napipí - Río Opogadó,1139.23491441
11100010,VIGIA DE CURVARADO [11100010],1972-06-15 00:00:00,25.0,7.08333333,-76.91666667,2002-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,25.0,1,11,1110,Caribe,Atrato - Darién,Río Murindó - Directos al Atrato,2706.71734194
11100030,MURINDO [11100030],1981-12-15 00:00:00,23.0,7.0,-76.75,1986-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,23.0,1,11,1110,Caribe,Atrato - Darién,Río Murindó - Directos al Atrato,2706.71734194
11105010,MURINDO [11105010],1972-04-15 00:00:00,23.0,6.96666667,-76.75,1981-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,23.0,1,11,1110,Caribe,Atrato - Darién,Río Murindó - Directos al Atrato,2706.71734194
11100020,DOMINGODO [11100020],1966-01-15 00:00:00,11.0,7.18,-77.03,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,11.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11105020,CARMEN DEL DARIEN -AUT [11105020],2005-09-28 00:00:00,18.0,7.15433333,-76.97719444,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,18.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110010,NORMAL SANTA TERESA AUT [11110010],1969-01-15 00:00:00,1370.0,6.76333333,-76.13361111,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,1370.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110020,ABRIAQUI [11110020],1974-12-14 19:00:00,1920.0,6.6425,-76.075,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,12.5,Pluviográfica,1920.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110030,FUEMIA [11110030],1977-03-15 00:00:00,1046.0,6.85789,-76.25231944000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,1046.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110040,CANASGORDAS [11110040],1966-01-15 00:00:00,1200.0,6.75,-76.03333332999999,1973-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,1200.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110050,MUSINGA GRANDE  [11110050],1980-05-15 00:00:00,1930.0,6.68333333,-76.18333333,NaT,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,PG,12.5,Pluviográfica,1930.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110060,DABEIBA [11110060],1944-07-15 00:00:00,540.0,7.0,-76.26666666999999,1948-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,540.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110070,URAMA  [11110070],1956-11-15 00:00:00,550.0,7.01666667,-76.26666666999999,1957-07-15 00:00:00,FEDERACION NACIONAL DE CAFETEROS,PM,12.5,Pluviométrica,550.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110080,CHINO EL  [11110080],1960-12-15 00:00:00,560.0,7.01666667,-76.3,1967-02-15 00:00:00,MINISTERIO DE OBRAS PUBLICAS,PM,12.5,Pluviométrica,560.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110090,STA TERESA  [11110090],1967-06-15 00:00:00,570.0,7.03333333,-76.31666666999999,1967-12-15 00:00:00,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI,PM,12.5,Pluviométrica,570.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110100,JAGUA EL  [11110100],1969-01-15 00:00:00,580.0,7.06666667,-76.3,1972-03-15 00:00:00,INGENIEROS TECNICOS CONSULTORES,PM,12.5,Pluviométrica,580.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110110,BOQUERON DE TOYO [11110110],1983-05-15 00:00:00,20.0,6.69944444,-75.9775,2011-05-10 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PG,12.5,Pluviográfica,20.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110120,FRONTINO  [11110120],1931-05-15 00:00:00,1300.0,6.78333333,-76.13333333,1955-10-15 00:00:00,ESTADISTICA DEPARTAMENTAL DE ANTIOQUIA,PM,12.5,Pluviométrica,1300.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11110130,ALDEA LA  [11110130],1977-01-15 00:00:00,1500.0,7.01666667,-76.25,NaT,FEDERACION NACIONAL DE CAFETEROS,PM,12.5,Pluviométrica,1500.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
1111500036,ABRIAQUI - AUT   [1111500036],2016-12-22 00:00:00,1946.0,6.6363,-76.07073333,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,1946.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
1111500203,CAMPO ALEGRE [1111500203],2023-05-24 00:00:00,1400.0,7.02681389,-76.25282499999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,1400.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11115010,DABEIBA [11115010],1972-03-15 00:00:00,540.0,7.0,-76.26666694,2022-05-16 15:41:08,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CP,75,Climática Principal,540.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11115020,CAÑASGORDAS  - AUT [11115020],1973-07-15 00:00:00,1294.0,6.75802778,-76.02966667,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,1294.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11115030,NUTIBARA [11115030],1973-07-15 00:00:00,1400.0,6.81666667,-76.25,1981-09-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,1400.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11115040,MUSINGA AUT [11115040],1984-08-15 00:00:00,1396.0,6.77797222,-76.20333332999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,1396.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11115501,CAÑASGORDAS  - AUT  [11115501],2013-09-14 19:00:00,1438.0,6.748275,-76.03155556,NaT,CENTRO NACIONAL DE INVESTIGACIONES DE CAFE,CP,75,Climática Principal,1438.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
1111700230,CURVARADO [1111700230],2023-01-25 00:00:00,8.0,7.159725,-76.96478332999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,8.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
1111700231,MUTATA [1111700231],2023-01-25 00:00:00,128.0,7.23949167,-76.43345833000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,128.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11117010,ANIL EL [11117010],1972-03-15 00:00:00,650.0,6.87388889,-76.14958333,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,650.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11117020,DABEIBA 1 [11117020],1972-09-15 00:00:00,490.0,7.01666667,-76.26666666999999,1979-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,490.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11117030,TASCON [11117030],1976-10-15 00:00:00,300.0,7.08333333,-76.41666667,2004-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,300.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11117040,MUTATA  - AUT [11117040],1976-10-15 00:00:00,132.0,7.22944444,-76.43805556000001,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,132.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11117050,DABEIBA 2  - AUT [11117050],1976-09-15 00:00:00,650.0,7.01027806,-76.28833333,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,650.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11117060,PH-1 LA HONDA  [11117060],2002-10-09 00:00:00,1199.0,6.78333333,-76.08333332999999,NaT,ESTACIONES PARTICULARES,LM,999999,Limnimétrica,1199.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11117070,PH-2 CHONTADURO  [11117070],2002-10-04 00:00:00,997.0,6.78333333,-76.06666666999999,NaT,ESTACIONES PARTICULARES,LM,999999,Limnimétrica,997.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11117080,PH-3 CHORODO  [11117080],2002-09-27 00:00:00,936.0,6.83333333,-76.11666667,NaT,ESTACIONES PARTICULARES,LM,999999,Limnimétrica,936.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11120040,RIOSUCIO [11120040],1960-09-15 00:00:00,8.0,7.43944444,-77.11527778,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,8.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11145010,BAJIRA [11145010],1985-11-15 00:00:00,150.0,7.38333333,-76.66666667,1997-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,150.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11147020,BAJIRA [11147020],1990-09-14 19:00:00,2.0,7.36844444,-76.72727778,2019-08-22 11:06:17,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LG,999999,Limnigráfica,2.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11147030,PRIMAVERA [11147030],1991-03-15 00:00:00,160.0,7.35,-76.63333333,1997-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,160.0,1,11,1111,Caribe,Atrato - Darién,Río Sucio,5484.43444804
11107010,DOMINGODO [11107010],1966-11-15 00:00:00,4.0,7.178175,-77.03338332999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,4.0,1,11,1112,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,5956.53563828
11120010,SALAQUI [11120010],1974-11-15 00:00:00,20.0,7.43333333,-77.28333332999999,1983-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,20.0,1,11,1112,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,5956.53563828
11125010,TERESITA LA [11125010],1972-03-15 00:00:00,50.0,7.0,-77.5,2002-02-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,50.0,1,11,1112,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,5956.53563828
11127010,NUEVA LA [11127010],1977-03-15 00:00:00,75.0,7.31666667,-77.16666667,1989-09-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,75.0,1,11,1112,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,5956.53563828
11130020,HONDA LA [11130020],1972-04-15 00:00:00,5.0,7.57666667,-77.12555556000001,1972-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,5.0,1,11,1112,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,5956.53563828
11135020,BALSA LA [11135020],1988-05-15 00:00:00,5.0,7.51666667,-77.2,1996-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,CO,25,Climática Ordinaria,5.0,1,11,1112,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,5956.53563828
11147010,RIOSUCIO [11147010],1965-12-15 00:00:00,2.0,7.44,-77.12,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,LM,999999,Limnimétrica,2.0,1,11,1112,Caribe,Atrato - Darién,Río Salaquí  y otros directos Bajo Atrato,5956.53563828
11117090,PH-4 LLANOGRANDE  [11117090],2005-02-24 00:00:00,1339.0,6.76666667,-75.08333332999999,NaT,ESTACIONES PARTICULARES,LM,999999,Limnimétrica,1339.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
23080020,QUIEBRA LA  [23080020],1918-01-15 00:00:00,1580.0,6.53333333,-75.15,1923-04-15 00:00:00,FERROCARRILES NACIONALES,PM,12.5,Pluviométrica,1580.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
23087840,SOBRANTE BOMBEO  [23087840],1957-02-15 00:00:00,2155.0,6.3,-75.41666667,NaT,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,LG,999999,Limnigráfica,2155.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
23087920,GRANDE 1 LA  [23087920],2000-07-15 00:00:00,2542.0,6.55,-75.55,NaT,ESTACIONES PARTICULARES,LM,999999,Limnimétrica,2542.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
23087930,GRANDE 2 LA  [23087930],2000-07-15 00:00:00,2542.0,6.55,-75.55,NaT,ESTACIONES PARTICULARES,LM,999999,Limnimétrica,2542.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
23088000,BARBACOAS  [23088000],2000-08-15 00:00:00,2077.0,6.33333333,-75.51666666999999,NaT,ESTACIONES PARTICULARES,LM,999999,Limnimétrica,2077.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
23088010,ABREO  [23088010],2000-01-15 00:00:00,2102.0,6.25,-75.63333333,NaT,ESTACIONES PARTICULARES,LM,999999,Limnimétrica,2102.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
23088020,MALPASO  [23088020],2000-08-15 00:00:00,2100.0,6.25,-75.65,NaT,ESTACIONES PARTICULARES,LM,999999,Limnimétrica,2100.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
26230220,OCULTA LA [26230220],1983-09-15 00:00:00,2685.0,6.77938889,-75.63858332999999,NaT,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,2685.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
26237070,MARIA LA SA 1  [26237070],1985-10-15 00:00:00,2600.0,6.85,-75.61666667,NaT,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,LG,999999,Limnigráfica,2600.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000009,YALI - AUT  [2701000009],2013-03-18 00:00:00,1774.0,6.09188889,-75.63469444,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1774.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000015,AMALFI - AUT  [2701000015],2013-03-11 00:00:00,1566.0,6.91377778,-75.07980556000001,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1566.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000023,BARBOSA - AUT  [2701000023],2013-03-14 00:00:00,1404.0,6.43105556,-75.32572222,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1404.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000024,BELLO - AUT  [2701000024],2013-03-15 00:00:00,1774.0,6.09188889,-75.63469444,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1774.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000025,BELMIRA - AUT [2701000025],2013-03-15 00:00:00,2515.0,6.605788889999999,-75.66731389,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,2515.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000033,CALDAS - AUT  [2701000033],2013-04-19 00:00:00,1774.0,6.09188889,-75.63469444,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1774.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000037,CAROLINA DEL PRINCIPE - AUT  [2701000037],2013-03-21 00:00:00,1819.0,6.72390278,-75.29244722,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1819.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000044,DONMATIAS - AUT  [2701000044],2013-03-10 00:00:00,2158.0,6.48615278,-75.39503889,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,2158.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000045,DONMATIAS - IBORRA - AUT  [2701000045],2017-09-28 00:00:00,2264.0,6.4685,-75.38147222,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,2264.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000049,ENTRERRIOS - AUT  [2701000049],2013-03-15 00:00:00,2313.0,6.56792222,-75.52096389,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,2313.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000050,ENVIGADO - AUT  [2701000050],2013-07-03 00:00:00,1590.0,6.16736111,-75.57993332999999,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1590.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000056,GOMEZ PLATA - AUT  [2701000056],2013-03-16 00:00:00,1912.0,6.66908333,-75.21661111,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1912.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000057,GUADALUPE - AUT  [2701000057],2013-03-19 00:00:00,1926.0,6.81665833,-75.23981944,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1926.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000061,ITAGUI - AUT  [2701000061],2012-07-25 00:00:00,1970.0,6.19544444,-75.61901389,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1970.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000068,LA ESTRELLA - AUT  [2701000068],2013-05-02 00:00:00,1863.0,6.13797222,-75.63975,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1863.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000073,MEDELLIN - SAN CRISTOBAL - AUT  [2701000073],2013-03-12 00:00:00,2159.0,6.26721667,-75.66075556000001,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,2159.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000074,MEDELLIN - AUT  [2701000074],2017-12-04 00:00:00,1572.0,6.23033333,-75.61144444,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1572.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000085,SABANETA - AUT  [2701000085],2013-05-08 00:00:00,1694.0,6.15247222,-75.60013889,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,1694.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
2701000094,SANTA ROSA DE OSOS - AUT  [2701000094],2013-03-13 00:00:00,2235.0,6.56375,-75.33456111000001,NaT,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA,PG,12.5,Pluviográfica,2235.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010010,MEDELLIN  [27010010],1954-07-15 00:00:00,1549.0,6.25,-75.56666666999999,1978-12-15 00:00:00,ESTACIONES PARTICULARES,PM,12.5,Pluviométrica,1549.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010020,MEDELLIN  [27010020],1908-01-15 00:00:00,1549.0,6.25,-75.56666666999999,1927-12-15 00:00:00,ESTACIONES PARTICULARES,PM,12.5,Pluviométrica,1549.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010030,CALDAS  [27010030],1910-01-15 00:00:00,1860.0,6.08333333,-75.63333333,1965-12-15 00:00:00,ESTADISTICA DEPARTAMENTAL DE ANTIOQUIA,PM,12.5,Pluviométrica,1860.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010040,BOTERO  [27010040],1915-03-15 00:00:00,1150.0,6.53333333,-75.23333333,1923-04-15 00:00:00,FERROCARRILES NACIONALES,PM,12.5,Pluviométrica,1150.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010050,GIRARDOTA  [27010050],1915-03-15 00:00:00,1350.0,6.38333333,-75.45,1958-12-15 00:00:00,ESTADISTICA DEPARTAMENTAL DE ANTIOQUIA,PM,12.5,Pluviométrica,1350.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010060,MEDELLIN  [27010060],1918-01-15 00:00:00,1549.0,6.25,-75.58333332999999,1923-04-15 00:00:00,FERROCARRILES NACIONALES,PM,12.5,Pluviométrica,1549.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010070,SANTIAGO  [27010070],1918-01-15 00:00:00,1250.0,6.55,-75.16666667,1923-04-15 00:00:00,FERROCARRILES NACIONALES,PM,12.5,Pluviométrica,1250.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010080,BELLO  MACHADO  [27010080],1918-01-15 00:00:00,1425.0,6.33333333,-75.55,1956-08-15 00:00:00,FERROCARRILES NACIONALES,PM,12.5,Pluviométrica,1425.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010090,COPACABANA  [27010090],1918-01-15 00:00:00,1380.0,6.35,-75.51666666999999,1957-07-15 00:00:00,FERROCARRILES NACIONALES,PM,12.5,Pluviométrica,1380.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010100,ERMITAÑO EL DOS BO  [27010100],1985-02-15 00:00:00,130.0,7.28333333,-74.9,NaT,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,PG,12.5,Pluviográfica,130.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010110,ITAGUI  [27010110],1922-01-15 00:00:00,2000.0,6.16666667,-75.61666667,1958-09-15 00:00:00,ESTADISTICA DEPARTAMENTAL DE ANTIOQUIA,PM,12.5,Pluviométrica,2000.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010120,ENVIGADO  [27010120],1922-01-15 00:00:00,1607.0,6.16666667,-75.58333332999999,1958-10-15 00:00:00,ESTADISTICA DEPARTAMENTAL DE ANTIOQUIA,PM,12.5,Pluviométrica,1607.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010130,TINITA  [27010130],1985-06-15 00:00:00,220.0,7.18333333,-74.95,NaT,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,PG,12.5,Pluviográfica,220.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010140,CAROLINA  [27010140],1942-01-15 00:00:00,1800.0,6.73333333,-75.28333332999999,1958-12-15 00:00:00,EMPRESAS PUBLICAS DE MEDELLIN E.S.P.,PM,12.5,Pluviométrica,1800.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010150,BELMIRA  [27010150],1922-01-15 00:00:00,2540.0,6.61666667,-75.66666667,1963-02-15 00:00:00,ESTADISTICA DEPARTAMENTAL DE ANTIOQUIA,PM,12.5,Pluviométrica,2540.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
27010160,GOMEZ PLATA [27010160],1922-01-15 00:00:00,1850.0,6.67780556,-75.21980556000001,1955-12-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,PM,12.5,Pluviométrica,1850.0,2,27,2701,Magdalena Cauca,Nechí,Río Porce,5335.49126166
